"","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X12.D12.2.neg","X28.D12.3.neg","X44.D12.1.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X53.Blank.neg","X10.QC1.neg","X24.QC.2.neg","X39.QC3.neg","X09.X12.3.neg","X32.X12.2.neg","X41.X12.1.neg"
"Label","Control","Control","Control","Drought","Drought","Drought","Drought","Fusarium","Fusarium","Fusarium","Fusarium","Other","Other","Other","Other","Xanthomonas","Xanthomonas","Xanthomonas"
"M915.823T68.606"," 8157.2533"," 4454.6578"," 5815.4046"," 1187.7026"," 1015.3364","    0.0000","  639.8888"," 6702.4305"," 3378.0426","14079.4955","24771.5500","  740.0464"," 2300.1196"," 3497.1112"," 3236.8298","    0.0000"," 1674.7581"," 7967.1917"
"M1130.433T884.599"," 6090.0870"," 4941.7411","10850.1287"," 9958.2341"," 9805.8369","  402.6159","19178.5346","10854.3422"," 8439.4783","17055.4642","14199.4894","  295.3701"," 7972.5010","14174.8903","14793.8540","  256.0000","12085.1926","13592.7533"
"M619.26T816.529","10164.8474"," 7580.4104"," 9653.6811"," 8973.3301"," 7873.7834","  623.7327","11961.6848","12165.5357"," 7275.6246"," 5138.8550","17111.9752","  672.2833"," 4402.1095","12271.2101"," 6946.4780","    0.0000","10532.0946","18177.6069"
"M645.848T67.545","16286.011"," 8495.873","12235.121"," 9609.540"," 8147.257"," 2043.274"," 9963.789","11219.249"," 3208.579","17655.103","16488.091"," 4853.889"," 9882.204","11978.050"," 9223.851"," 1090.000","10493.031","12103.213"
"M806.073T940.272","11229.518"," 3756.978","10724.601","10171.713"," 4798.842","    0.000","16445.222","10945.000","12923.959","21107.358","12715.563","    0.000","13468.371","14131.554"," 3812.711","    0.000"," 9395.907"," 6776.236"
"M522.878T65.745","10988.856","11142.668","15818.144","12062.584","10924.089"," 4418.373","14802.574"," 7874.608"," 8091.508","18518.932","14890.650"," 7713.609","12601.935","13137.132","15436.897"," 3790.000"," 9680.202","14121.877"
"M255.115T921.266","5159.9943","2409.3262","5774.2838","4764.7766","9623.4960","   0.0000","3934.7417","6097.5950","2440.5303","6038.4000","6047.2536"," 172.7565","9492.7150","5778.3633","5755.4547"," 781.0000","8250.9088","3712.1633"
"M989.364T928.413","3757.8546"," 811.4419","7327.9120","5274.2581","3821.7876","   0.0000","5212.2195","5111.1007","3480.7762","7950.0395","4240.1465"," 443.8813","5467.2854","3568.1904","4991.7184","   0.0000","6379.2814","5774.2098"
"M1093.54T895.081","462030.1","694276.9","644253.5","216325.7","254988.4","     0.0","619012.7","575175.0","794661.5","552634.7","557887.5","     0.0","471212.1","485746.7","624422.3","     0.0","209278.3","263083.7"
"M617.247T870.852","34094.3742","22190.7027","24924.6033","30058.7599","30677.6049","  721.6514","55999.0828","41952.9284","38554.6245","41383.9282","54548.3578"," 2389.4646","33939.6323","28693.6000","34108.3616","  749.0000","42445.0883","55559.2655"
"M626.212T761.224"," 4467.308"," 5160.685","10194.655"," 5210.186"," 2932.378","    0.000"," 9710.244"," 5634.929"," 5671.198"," 8085.052"," 8279.086","    0.000"," 8499.083"," 5431.631"," 5879.642","  205.000"," 9712.922"," 8146.621"
"M329.088T425.59","22690.00","16951.26","30259.66","25881.03","13079.97","    0.00","34855.05","24749.74","13408.03","22752.09","34706.48","    0.00","22048.10","23689.63","24859.20","    0.00","27263.58","27595.71"
"M495.025T292.616"," 4943.508"," 4084.404","14005.771"," 9205.544"," 8230.468","  187.617","14584.602"," 9087.183"," 7958.971","10863.575","13211.774"," 1671.151"," 8066.512"," 8676.262","10494.567","  764.000","16008.073","15284.286"
"M547.234T852.079","14192.8590"," 8614.3321","31075.7039","17392.7630","16490.8779","    0.0000","28203.3635","19739.9094","18946.2332","25854.8376","34547.8314","  237.8813","21205.6096","19822.4166","18878.1409","    0.0000","28598.2758","47526.0459"
"M274.971T109.977"," 6632.1289"," 6158.0944"," 6251.3298"," 4762.8964"," 5475.7576","  762.9444"," 5969.5737"," 6271.4767","10011.7159"," 7752.4276"," 7733.5060","  213.7694"," 6788.9938"," 7266.6701"," 7173.1681","  692.0000"," 7213.1738","11830.2508"
"M491.126T414.484"," 706.3646"," 303.6812"," 987.0321","2193.0908"," 995.0539"," 652.2082","3493.0194"," 898.7242"," 505.1193","1574.7335"," 651.2424"," 537.7973","1288.7049"," 337.0756","1554.5459"," 233.0000"," 486.9555"," 682.6389"
"M409.002T109.878"," 8087.3875"," 6980.0460"," 7657.1520"," 8783.4240"," 8499.2119","  289.3067","12440.2725"," 7319.3189"," 7117.3322"," 5999.8968","10688.1722","  848.1491"," 8601.7515"," 7680.7780","12775.4226","  809.0000"," 7165.4800"," 6409.5100"
"M413.104T602.912","15742.1310","17557.1594","21765.8379","15194.3744"," 9323.1797","  503.3962","18221.3114","15828.0072","11324.9471","17852.3285","25338.5368","  842.7455","16274.4227","16708.3632","16866.6191","  548.0000","12977.7830","13374.4450"
"M807.744T937.741"," 6281.0211"," 2372.2087"," 4885.9224"," 4783.3063"," 4762.5950","    0.0000","10577.2300"," 6921.0178"," 8689.5463"," 9240.6923"," 7018.0204","  620.3585"," 8525.7522"," 7856.6706"," 2376.6531","    0.0000"," 8182.6985"," 3604.8068"
"M597.052T106.853","3466.5892","3515.7095","4573.4329","2419.1712","2635.1984"," 753.2716","3757.8112","2737.3116","4475.0954","2622.8159","3851.6291","   0.0000","2691.6286","2719.1541","3206.4655"," 350.0000","3422.6427","6160.2800"
"M209.025T89.634","29001.38","41152.84","38477.69","24207.65","14026.68","18667.52","29237.36","29034.48","31490.73","16637.72","33215.37","13666.28","29572.80","31964.20","29933.07","17100.00","23487.77","21099.09"
"M941.306T938.915"," 9035.9754"," 3691.7407","12684.2133"," 7649.8351","12017.8178","    0.0000","27514.8109","13812.7600","21222.8491","24647.2277","14245.6303","  474.7786","14307.3111","21164.9454"," 7753.7478","    0.0000","12441.0218","10180.4979"
"M180.971T1182.798","3734.764","4016.349","4370.407","4811.087","3388.975","2530.666","5241.234","4268.252","2767.882","6053.215","4078.108","1394.879","3996.910","3576.021","5320.773","2930.000","4883.016","4880.132"
"M808.342T938.944","12621.4750"," 6066.3912","21166.5522","16816.9788","14859.5960","    0.0000","46110.0917","22249.8897","29357.5496","34832.9536","18348.8244","  423.1596","18777.9850","24921.9426"," 8619.5457","    0.0000","17271.8289","18701.6569"
"M732.876T67.374"," 8431.2263"," 4160.0946","12108.4615"," 2567.4895"," 2787.4485","    0.0000"," 2333.8286","11197.6838"," 7902.7226","27518.0674","27535.1900","  379.3921"," 6803.0054"," 1287.1398"," 2568.4131","    0.0000"," 1221.2285","16034.7945"
"M289.056T250.757","1199.4452"," 677.4553"," 544.8736"," 668.8842"," 658.3184"," 138.6985","1480.5133"," 872.1148"," 388.6659"," 647.3928","1185.4075"," 133.4898","1509.4256","1736.5159"," 699.0971"," 183.0000","1442.1140","1613.2330"
"M851.338T916.834","13372.737"," 7011.973","14098.057","17690.435","17385.679","    0.000","28654.037","20258.222"," 9075.582","27486.966","16152.889","    0.000","23337.215","16593.023","13929.754","    0.000","21655.317","12784.841"
"M621.221T884.304","12998.786"," 9517.565","18533.599","17581.122","10128.648","    0.000","19430.615","12964.666","13654.564","16914.889","12806.658","    0.000","12954.367","12540.529","13897.739","    0.000","16725.248","13666.783"
"M705.205T926.435","1082.2720"," 521.0013","3637.3816","3451.5175","1370.9563","   0.0000","2792.0625","2812.5792","1794.8407","2989.0729","2879.5007","   0.0000","2098.7390","4021.7900","2589.2871","   0.0000","2698.4395","4888.7736"
"M699.004T983.059"," 3238.636"," 8944.019","10515.279"," 7975.218"," 4565.325","    0.000","24189.704"," 8975.344","12867.456"," 8724.466","13830.128","    0.000"," 8146.784"," 5446.075"," 7948.490","    0.000","10234.135"," 6711.373"
"M805.362T924.937","4182.627","3112.043","5001.972","2639.202","2518.233","   0.000","3556.240","4377.549","3459.401","6068.753","2325.353","   0.000","   0.000","4164.707","3641.806","   0.000","4318.507","4502.172"
"M467.156T971.498"," 5613.668"," 1845.235"," 4149.184"," 4971.836","10914.490","    0.000"," 7678.973"," 4337.344"," 3645.657"," 3500.314"," 7446.336","  216.563"," 3577.363"," 7553.776"," 8254.276","    0.000"," 5720.922"," 5592.218"
"M359.098T671.316","12769.825"," 7596.643","10762.028","11189.591"," 9774.071","    0.000","14132.562"," 7178.018","10031.326","13723.495","17882.722","    0.000","10820.945"," 9528.027","10648.502","    0.000","12055.108","13867.934"
"M431.769T791.594","7748.9124","3032.4708","8098.6520","4304.5423","1877.9909","   0.0000","2869.5046","4110.2181","4386.7065","6951.7343","7117.1271"," 439.9976"," 410.7373","6016.0495","2569.9133","   0.0000","7834.7234","8824.2270"
"M643.245T933.361"," 4599.316"," 3276.102"," 4803.512"," 3998.783"," 7572.013","    0.000","28790.584"," 7126.250"," 5438.639"," 5220.600"," 8843.427","    0.000"," 5808.762"," 7036.789"," 4302.780","    0.000"," 8439.505"," 5535.318"
"M287.077T663.979","18301.823","15658.005","23709.332","12874.915"," 9717.690","  166.515","28800.729","18271.043","12446.585","11201.653","24122.158","    0.000","19904.551","23104.627","17776.042","    0.000"," 9753.602"," 6294.622"
"M850.805T68.208"," 3958.5579"," 2516.9380"," 9120.6269","  301.3831","  817.0131","    0.0000"," 6927.7893"," 5618.0260"," 1444.2096"," 5205.2758"," 8872.9873"," 1127.0836"," 1700.0898"," 1158.2395"," 2321.1615","  679.0000"," 6307.2939","21255.4368"
"M619.189T858.982","5026.367","3829.436","6828.441","4300.521","2177.787","   0.000","7653.463","6950.057","7542.733","3631.525","4485.930","   0.000","5441.907","3902.088","4257.367","   0.000","7618.921","6318.256"
"M397.002T110.368"," 6856.1717"," 8958.4965","12836.2500"," 8269.6997"," 4978.4286","  450.1325","11955.8540"," 5897.7739"," 9183.7500"," 9750.8134","12723.7339","  196.8922","11317.0400","10842.3063","10976.8975","    0.0000"," 7473.4821"," 7726.5760"
"M1432.595T1048.493"," 556.2864"," 525.9212"," 841.8819"," 728.4514"," 855.4509","   0.0000","4874.4806"," 663.8217","1386.1789","2686.7628","1390.1128"," 646.4746"," 462.3162","2178.1909","1109.4850","   0.0000"," 590.2016"," 642.1153"
"M627.173T806.181","2035.1802","3010.0150","3061.2128","2808.3334","1753.0088","   0.0000","3025.9913","2921.6487","2748.4960","3177.5026","3383.1736"," 215.4564","1051.7295","2592.6133","3836.4990"," 245.0000","2218.5252","3638.0632"
"M564.68T1183.74","1950.7708","2746.6797","3168.8438","1424.9732","1709.3426","   0.0000"," 847.1326","1795.2355","1576.7960","1463.0145","2762.9733","   0.0000","3414.3076","2535.6912","2166.1776","   0.0000","1424.6395","1322.3707"
"M503.143T589.731"," 3935.6346"," 1444.4355"," 4939.2576"," 9413.5366"," 3897.1612","  190.1998","19325.6325"," 3594.4359"," 5301.8060"," 9382.6709"," 8235.9661","    0.0000"," 8552.2046"," 6105.8505"," 9892.3768","    0.0000"," 4512.6805"," 5914.0742"
"M799.852T67.938","10011.827"," 6258.218","10604.881"," 5083.074"," 3375.545","    0.000"," 5016.507","11518.163"," 4148.278","14537.746","21868.061"," 1668.156"," 5558.282"," 7167.267"," 6303.273","  224.000"," 7175.045","12771.548"
"M927.368T972.44"," 6135.472"," 2062.818"," 9077.875","12264.310"," 4652.007","    0.000","14244.029"," 9481.063"," 5697.409"," 5894.863"," 9601.768","    0.000"," 9503.895"," 8520.370"," 9386.176","  266.000","10116.302"," 6792.474"
"M371.09T764.993"," 9374.2973"," 8532.7496"," 8869.5467"," 6558.4326"," 4785.5082","    0.0000"," 9367.1032"," 9902.4564"," 7416.5239"," 8401.4452"," 9108.7923","  223.5994","10939.9992"," 8298.9594"," 9010.4301","    0.0000"," 6784.9685"," 9767.2758"
"M811.459T986.188","10713.66","29409.52","11994.98","29743.07","14113.36","    0.00","25289.08","26438.30","20968.46","25050.14","25517.28","    0.00","17807.58","14073.29","11786.52","  465.00","15626.73","13231.78"
"M561.217T921.818"," 8933.562"," 4034.825"," 4962.716"," 6928.505"," 4997.173","    0.000"," 7234.573"," 7650.250"," 5784.539"," 6933.560","19725.285","    0.000","10345.802"," 8947.897"," 9759.977","    0.000"," 5546.147"," 7111.942"
"M463.02T875.074","  797.9542","  356.8049","  587.5175"," 4860.5858"," 2900.8821","    0.0000","11447.5655"," 4074.7031"," 5588.3780"," 5396.2437"," 6836.1445","  642.1134"," 6126.6567"," 5578.9857","17463.1027","    0.0000","  506.9961","  253.3550"
"M289.12T769.482"," 2964.1351"," 2708.1880"," 3321.1781"," 7527.2612"," 4196.6466","  586.2451","12865.7767"," 5713.1955"," 2659.8248"," 5197.0984"," 5664.8189","    0.0000"," 2551.8158"," 2768.5317"," 5497.9858","  278.0000"," 3040.6752"," 1190.0283"
"M942.303T939.917","2405.095","   0.000","3391.139","1704.462","3206.769","   0.000","   0.000","2922.822","4615.904","5564.254","4503.743","   0.000","4850.776","6043.977","   0.000","   0.000","5350.356","2308.499"
"M723.346T899.128","10545.5376","11510.0261","12333.7093","15002.2791","16169.5809","  333.6128"," 8516.0569","12789.6453","10176.9066","14440.9017","15900.5745","    0.0000","14264.0359","13833.3702","14789.9832","    0.0000","20346.4160","14412.0120"
"M655.655T928.688"," 9003.079","12664.571","11809.895"," 8470.163","13734.423","    0.000"," 9819.308","14458.176"," 9254.844","10435.978","12074.314","    0.000"," 8525.744"," 8067.815","16229.758","    0.000"," 8747.487"," 7788.151"
"M427.197T838.449","41066.504","18996.193","42623.299","27809.502","40455.734","  296.183","24327.911","45393.333","40494.711","29907.295","32986.931","    0.000","63003.090","27900.147","31411.207","    0.000","50787.471","61858.594"
"M999.727T1404.686","4443.313","5555.834","6239.719","3053.625","5325.836","   0.000","6171.486","6856.677","3760.056","3321.560","4615.374","   0.000","4359.480","4489.819","4659.345","   0.000","8396.141","5066.622"
"M293.177T1099.499","10615.679","19443.265","28566.062","23899.090","32333.987"," 4238.415","38673.372","29029.316","18107.851","27600.204","21730.399","24458.080","21380.113","30848.467","30915.339"," 2850.000","37355.688","28637.895"
"M429.25T1071.941","13428.3572","14260.5582","15748.6520","13877.9922","16065.8125","  308.0048","21606.1992","18760.6072","16263.6994","13601.8423","22917.2355"," 1029.7063","17862.5328","12966.6857","18338.9907"," 2660.0000","15620.3680","19032.1341"
"M975.202T831.412"," 1486.427","    0.000"," 1518.336"," 8019.113"," 1720.959","    0.000"," 4818.265"," 6473.809"," 1606.236"," 5888.460","19473.235","    0.000"," 1809.954","18963.026"," 9921.235","    0.000","    0.000"," 2795.971"
"M341.088T439.204"," 7751.1798"," 6567.2076"," 8681.0248","12099.7859"," 8223.5554","  348.7119","17161.9560"," 8100.0829"," 5167.8295"," 8641.4696","10321.1154","  160.4629"," 9815.5444"," 8318.1592","11270.5394","    0.0000"," 8771.3468"," 7249.7509"
"M1031.347T966.014","5903.2201","2632.6136","6255.2761","7056.8459","4804.8374"," 531.1866","9257.4466","9053.9975","6353.6829","9339.2211","7086.3470"," 339.4505","6548.0653","8040.7714","9557.5119","   0.0000","7586.6154","7769.0541"
"M630.879T67.545","12773.9008"," 6058.1609","13428.9692"," 5966.1508"," 4950.1139","  868.5528"," 5325.9967","11242.6770"," 7794.4661","25872.3750","23415.3990"," 1838.3958"," 8178.6495"," 6441.8200"," 8323.8210","  412.0000"," 4026.8112","13312.6211"
"M693.424T1336.51","1829.575","3818.356","3574.782","3325.796","3793.969","   0.000","3670.987","1729.773"," 920.461","2366.754","3432.226","   0.000","3005.720","2614.653","3543.421","   0.000","8204.049","4189.262"
"M806.978T940.468"," 4693.6793","  954.7589"," 4724.5948"," 4312.5430"," 6336.5001","    0.0000","20704.6611"," 4290.7983"," 5641.5143"," 9275.0032"," 5461.2810","    0.0000"," 5554.7810"," 8938.0188"," 2655.1896","    0.0000"," 7279.8440"," 5538.9486"
"M471.897T67.543","15643.948"," 9409.609","15252.822"," 8845.752"," 6054.881"," 1579.583"," 9927.726","10606.907"," 4920.889","12428.462","20671.043"," 3249.646"," 9685.169","10915.930"," 8856.338"," 1410.000"," 7678.052","15088.770"
"M429.141T889.195","2428.7415","1613.0554"," 940.6784","6764.8574","4581.5604"," 856.8423","8029.2128","2918.5016","2645.6598","3167.0027","2156.5599"," 532.8768","5523.0991","5981.9308","6581.3689"," 354.0000","2434.5485","1763.5279"
"M798.851T67.54"," 6990.469"," 7112.573","17118.577"," 2166.852"," 1215.700","    0.000"," 8739.638"," 3202.779"," 6525.482","13841.716","16826.194"," 1981.298"," 2096.627"," 3123.618"," 2047.591","    0.000"," 8949.833"," 6166.763"
"M413.179T861.909","   0.0000","1319.1445"," 604.5730"," 703.2874","1475.2065"," 236.1299","4441.9072","5745.9100","5786.2840","3233.8724","3055.0507","   0.0000","9240.3884","8459.5781","3434.6670"," 252.0000","3911.1150","6419.1768"
"M807.007T938.915","2743.930"," 954.632","2226.228","1437.997","3951.175","   0.000","5408.762","2796.780","5361.959","5304.231","4252.941","   0.000","4145.189","5765.991","   0.000","   0.000","6648.219","3349.301"
"M359.022T90.408","15388.1985","14668.9099","19490.8689","12256.8176","12134.7155","  650.1729","20738.2012","21069.0824","22601.8980","20476.8609","13474.2543","  853.7428","15007.2062"," 9591.9180","15591.7377","  469.0000","25855.1018","24436.9185"
"M359.061T194.361"," 7364.4426"," 9982.1055","13575.2110"," 6036.0488"," 4175.8930","  219.2538","10798.7444"," 9276.4822"," 8041.6072"," 8609.0956","25005.4719","  170.1687"," 7831.9368"," 7209.0077"," 5777.6074","    0.0000"," 6458.8925"," 8241.4379"
"M385.113T791.317","24628.2110","25373.8652","29801.8666","32234.9601","19247.6795","    0.0000","39459.5690","22678.8392","20679.0409","26936.8315","25704.6303","  530.2793","33326.8809","25394.9891","27404.4174","  590.0000","25750.6058","21935.4368"
"M203.083T418.775","  1422.529","  5556.266","  2313.817"," 70278.804"," 13554.732","     0.000","105769.525","  3878.818","  7846.623","  8876.504","  4464.384","     0.000"," 35409.620"," 32668.162"," 38479.418","     0.000"," 11580.088","  5145.161"
"M341.465T625.973"," 1108.726"," 1515.594"," 1846.867"," 7738.484"," 1767.553","    0.000","16921.431"," 4133.452"," 4285.426"," 6364.219"," 2380.497","    0.000"," 7305.205"," 7858.454"," 6482.224","    0.000"," 3110.720"," 2594.893"
"M280.987T110.997","8377.9755","7750.0183","8771.3188","6142.8448","5771.8966"," 192.6425","8886.5003","9555.4463","8932.4631","7245.9360","9157.4901","   0.0000","6863.1996","8460.2579","7826.2447","   0.0000","8640.0255","9766.4560"
"M367.058T823.98"," 5861.5442","  526.2734"," 5970.8860"," 4987.9948"," 4588.0012","    0.0000"," 5613.6070"," 5332.2244"," 4158.3124"," 5489.5919"," 5777.0435","    0.0000"," 4810.7150"," 9020.0022"," 9008.4041","    0.0000","14611.4775","16316.2737"
"M576.861T67.042"," 4684.760"," 4899.136"," 6437.353"," 4243.043"," 4206.976"," 2144.146"," 6180.320"," 6193.624"," 3250.512"," 9151.202"," 5561.872"," 3083.838"," 5562.181"," 5236.026"," 5726.406"," 2230.000"," 4709.611","12149.099"
"M868.801T68.637"," 7559.301"," 3935.211","11738.296"," 2142.992"," 3317.466","    0.000"," 3048.419","11996.313"," 4247.952","13933.343","24847.647"," 1255.965"," 3247.739"," 4422.232"," 2204.174","    0.000"," 2023.229","16826.502"
"M487.146T735.656"," 622.1967"," 557.1001","3431.5694","1285.2438"," 222.0054","   0.0000","6098.0728","1652.4727","1042.6343","2101.2399","3107.5053","   0.0000","3202.9948","2941.0939","3323.3853","   0.0000","4749.5360","4675.8101"
"M373.167T930.605"," 2165.778"," 3555.632"," 2780.286","10220.237"," 4609.727","    0.000","13358.158"," 3821.160"," 2535.579"," 4314.508"," 4494.631","    0.000"," 4213.617"," 3180.083"," 2842.035","    0.000"," 5848.474"," 3196.306"
"M365.143T832.741"," 5572.3446"," 2717.1680"," 4338.4365","35986.9751"," 7645.1120","    0.0000","22624.2275"," 6677.9793"," 8289.1727","60204.8535","39691.4962","  228.6057","10483.5454","96110.3265","84610.6287","    0.0000"," 1284.0674"," 5236.0169"
"M408.822T1801.685"," 7699.318"," 6376.158"," 8437.816"," 7072.013","11312.596"," 2768.474","11498.996"," 8548.075"," 9090.176","11201.003"," 9277.615"," 8167.918"," 9182.584","11915.850"," 5820.293"," 7230.000"," 8609.755"," 5935.957"
"M526.316T1188.04"," 8092.7383"," 9284.0880","13273.4314"," 7101.3982"," 1777.9121","    0.0000"," 6466.4725"," 6806.2714"," 2133.6328","14713.7095"," 8311.2331","  294.9206","15153.0760"," 8526.0825"," 9124.1822","    0.0000"," 6634.2673"," 6969.5360"
"M357.108T784.337"," 8909.1686"," 6657.1013"," 9890.9766","17238.3736"," 9201.5517","    0.0000","16930.3068"," 9556.9129","11035.8107","15142.3164","17871.3414","  205.4347"," 8747.4067","13791.0301"," 6511.7001","  615.0000"," 6950.6664"," 7957.3427"
"M349.072T1165.294"," 3569.626"," 2819.168"," 6432.725"," 3023.521"," 1835.661","24464.413"," 2466.712"," 4955.270"," 4420.607"," 3711.491"," 4198.380"," 1672.784"," 2443.969"," 3916.927"," 5092.025","21100.000"," 3491.381"," 5551.810"
"M527.309T1189.176","3140.976","4778.802","5834.667","4105.809","2298.496","   0.000","5063.250","3856.728","2243.057","4811.494","3515.222","   0.000","5833.412","5374.469","5464.110"," 481.000","5809.666","4883.414"
"M1103.384T928.554","13296.23"," 5112.16","19282.49","16057.38","14367.00","    0.00","21867.54","18186.16","13027.01","20722.41","18041.87","    0.00","10598.20","14211.85","13982.95","    0.00","22267.00","21991.22"
"M553.164T782.325","4162.924","3061.716","4754.437","2330.603","3987.603","   0.000","5176.919","3652.174","4042.362","4335.756","3603.162","   0.000","2335.791","5402.814","1352.228","   0.000","7056.214","3261.204"
"M521.022T764.729","4769.606","6999.342","6612.357","4948.591","2139.426","   0.000","6509.940","5622.429","6007.821","4819.204","7040.440","   0.000","7581.920","6786.306","6728.864"," 222.000","4710.702","6641.677"
"M559.276T958.275"," 8251.9385"," 4622.1260","12483.6410","14792.9056","17239.6892","    0.0000","32543.9381"," 9722.4228","15372.8422","11706.4803","17416.6692","  990.2258","11245.2133","12720.6686","11811.7330","  230.0000","11555.9766","16916.7425"
"M173.008T106.871","4944.023","4479.409","4227.767","3822.509","4209.101","1661.034","6765.846","5001.852","5177.819","6257.383","7210.107","1241.958","4564.692","6587.738","4785.418","1420.000","5289.187","7733.527"
"M429.486T320.767","10727.3881","10841.5811","11687.9353","10211.2522"," 9952.1095","    0.0000","13107.6024","11106.9815","10465.1014"," 6803.3317","12210.2945","  200.5489"," 6755.9580","11362.8607","11507.7107","    0.0000"," 9893.0787","11798.1745"
"M1396.865T985.147"," 2620.9600"," 7141.2421"," 9442.0145","17830.2815"," 4828.1909","  625.0869","23766.0035","12639.4228","28704.6372","12418.6200"," 6244.9142","  294.4086"," 8658.9605","11095.9800","15016.2341","  439.0000"," 5022.6106"," 2817.0829"
"M469.095T760.602","23142.58","24163.64","37791.60","19915.01","18692.21","    0.00","44060.31","30062.22","16986.36","34637.48","38817.68","    0.00","20495.43","19652.94","25260.59","    0.00","24760.03","27701.03"
"M937.334T882.127"," 7014.2268"," 3285.1970"," 9922.7144"," 9624.9570","18169.5177","    0.0000","30404.3854","14694.7216"," 8448.4458","16403.4816","14553.0581","  386.5383","11240.9673","11090.1220","15991.6891","    0.0000","10664.2422"," 6981.1008"
"M728.269T963.544"," 4347.2791","  675.2067"," 4710.4898"," 7934.5043"," 4820.0510","    0.0000","16399.3373"," 6443.8646"," 2697.3509","18327.1648"," 5082.6266","  215.1061"," 5228.3745"," 7236.0351"," 7586.3763","    0.0000"," 5369.6385"," 4025.3342"
"M433.122T384.02"," 152.4028"," 365.3719"," 148.6814","6173.6419"," 705.0346","   0.0000","8840.9355"," 172.6174"," 143.3119"," 571.1361"," 445.8290"," 389.5736","2611.6866","2527.3426","3963.5933","   0.0000"," 567.2483"," 180.3493"
"M951.343T881.927"," 3984.272"," 1472.506"," 6227.961"," 2464.437"," 3561.522","    0.000","14592.129"," 7113.288"," 2480.041"," 9772.484"," 6939.565","    0.000"," 1688.515"," 5219.468"," 4255.958","    0.000"," 8781.693"," 7359.558"
"M715.392T322.783"," 5562.927"," 4120.624"," 2442.606"," 6364.522"," 4105.181","    0.000"," 7294.644"," 3215.079"," 6307.163"," 4887.700","10559.076","    0.000"," 4292.898"," 7368.033"," 4210.330","    0.000"," 4201.773"," 2997.314"
"M245.094T862.962","2490.2667","1721.9814"," 985.2316","2227.1792","1162.1747","   0.0000","6838.7787","2728.6829","5621.5796","2838.1680","1747.4209","   0.0000","1682.7093","2046.2199","4704.9743"," 267.0000","3286.0553","3471.8354"
"M665.182T815.828","4415.154","1611.456","6734.548","4988.988","4368.963","   0.000","6988.507","4914.951","6866.004","6496.294","8055.530","   0.000","7953.050","6894.685","7483.453","   0.000","6340.780","7024.423"
"M447.959T106.92"," 4985.3046"," 8791.2646","17249.8905","10792.3142"," 6498.6030","  447.5792","16313.4720","11863.0590","17139.1512","17949.7414","13832.1140","    0.0000","13142.4370"," 9327.7080","16677.2565","  189.0000","16366.4965","23257.6129"
"M732.379T69.273"," 5654.7113"," 1653.9218"," 7781.8473","    0.0000"," 1275.7159","    0.0000"," 1487.7908"," 9429.0284"," 6735.7485"," 8190.0650","17704.7876","  246.2145"," 2076.0589"," 2999.5218","  861.4275","    0.0000","    0.0000"," 8768.9927"
"M349.057T865.046"," 3941.6492"," 2800.8039"," 4955.0178","12409.1984"," 5170.3297","  471.1582","51495.1429"," 6074.8418"," 7479.0103"," 5335.8503","11736.7393"," 1400.0020","13935.6807","37971.6167","29257.1125"," 1170.0000"," 4347.2995"," 6555.6187"
"M1014.811T1344.847"," 7880.7695"," 6514.1257"," 6940.8602"," 4228.1983"," 5904.4508","  214.8499"," 6203.8032"," 9554.8329"," 3153.7864"," 6126.8861"," 8839.1963","  278.7198"," 7408.9543"," 7187.7910"," 8781.3330","  139.0000","15983.2584"," 8345.6518"
"M521.224T935.29"," 5704.7653"," 2528.8676"," 6185.7229"," 7616.5341"," 7430.7991","  547.3451","15671.1544"," 7139.3755"," 2870.9741"," 8377.8195"," 8620.1840","    0.0000"," 6271.2111"," 4276.9235"," 6914.6383","  252.0000"," 6528.9760"," 9443.3243"
"M1390.547T1005.094","3165.2848","2262.0104","3144.6942","1434.6497","1320.9615","   0.0000","1837.3719","3891.5590"," 992.9236","1488.3365","4020.3550"," 372.3056","3686.4802","2728.9015","1754.4852","   0.0000","5348.6294","1406.7284"
"M313.275T1417.53","1417.091","3193.461","3112.164","3538.710","3727.891","1149.577","4725.466","1986.132","1855.366","2517.800","3005.418","1198.122","2138.894","3520.018","3704.921"," 227.000","3235.790","3248.432"
"M477.088T1628.76","4284.9888","7468.1722","8380.1689","5858.8317","4981.4537"," 347.6053","6201.8799","4538.4513","5834.0596","6926.9602","7967.3262","5281.7273","6601.0841","6996.4061","8145.1149","4580.0000","6846.4019","6053.8465"
"M577.255T863.306"," 8355.1576"," 8424.2815","10295.1498"," 6720.0700"," 3361.1697","  235.7465","12012.9325"," 9361.2879"," 9956.7840"," 4645.6191"," 9598.4874","  382.0702"," 7836.5479"," 5829.8952"," 7330.6481","  221.0000"," 9881.7836","11092.4497"
"M613.564T887.981","14409.832","20338.958","22753.192","22574.386","20981.525","    0.000","23259.253","16788.788","14845.514","15146.990","20480.265","    0.000","17777.771","17977.725","25319.083","    0.000"," 7601.371","14763.450"
"M395.28T1470.273","1262.3181"," 982.0114","1845.2009","3842.6770","2362.0062"," 151.2494","4710.5134","2060.1144","1469.7510","3512.6541","3735.5188"," 173.6195","2046.8655","2086.7114","2683.2678","   0.0000","1970.0456","2066.0022"
